name	x	y	z	size
A1	-45.8483505249023	-64.1775512695313	12.2846231460571	0
A2	-53.8226623535156	-55.9856986999512	17.6456432342529	0
A3	-62.1373901367188	-53.5449829101563	18.0804767608643	0
A4	-58.356128692627	-44.7992553710938	20.6034851074219	0
A5	-59.3637886047363	-39.6722145080566	34.2102165222168	0
A6	-49.9609222412109	-27.3802757263184	40.6936569213867	0
A7	-57.3696594238281	-20.8742485046387	49.5446662902832	0
A8	-53.014476776123	-17.1421661376953	46.255313873291	0
A9	-44.2990913391113	-19.6926612854004	37.0687789916992	0
A10	-40.481517791748	-17.6601829528809	33.8088150024414	0
A11	-51.8371887207031	-11.8937950134277	11.2487659454346	0
A12	-57.0538940429688	-14.6900300979614	11.9024486541748	0
A13	-58.5104598999023	-7.66672897338867	26.7626705169678	0
A14	-56.997184753418	-4.30526447296143	24.8391284942627	0
A15	-59.4279251098633	-2.57302522659302	33.1651077270508	0
A16	-52.7711868286133	-8.06037139892578	33.3330917358398	0
A17	-41.4187698364258	49.975944519043	3.71897268295288	0
A18	-42.7287483215332	50.7638740539551	-10.3010540008545	0
A19	-34.8285789489746	48.6624374389648	-13.266637802124	0
A20	-22.9150333404541	37.6226654052734	-18.5657024383545	0
A21	-20.2192726135254	34.2392082214355	-22.7035655975342	0
A22	-6.49951839447021	33.2256164550781	-27.3941402435303	0
A23	-3.0517578125	29.9971523284912	-28.561014175415	0
A24	-31.241039276123	24.6732349395752	0.169756710529327	0
A25	-39.6260986328125	15.0121917724609	24.9406185150146	0
A26	-45.663688659668	18.7372913360596	22.0209407806396	0
A27	-50.7537994384766	24.8635444641113	19.6999530792236	0
A28	-54.899242401123	28.2444496154785	3.88472247123718	0
A29	-51.6150741577148	31.4257755279541	-4.30774927139282	0
A30	-42.2293586730957	31.661096572876	-5.21345996856689	0
A31	-45.9987869262695	30.1594047546387	-10.4106121063232	0
A32	-40.784610748291	34.9295196533203	-16.7825202941895	0
A33	-26.3143310546875	60.5895690917969	-12.79905128479	0
A34	-22.9199771881104	61.9337959289551	-10.9109516143799	0
A35	-20.4777164459229	56.4460144042969	-5.0674295425415	0
A36	-24.055477142334	52.4215278625488	0.876984298229218	0
A37	-24.4962615966797	52.2986030578613	5.67750787734985	0
A38	-23.7201614379883	43.2433891296387	-16.7939491271973	0
A39	-18.7724590301514	57.0929336547852	-18.2866821289063	0
A40	-14.6527605056763	59.1130485534668	-12.2062063217163	0
A41	-5.10003089904785	59.4432983398438	0.62495368719101	0
A42	-5.07419967651367	62.3770332336426	8.54382705688477	0
A43	-42.0747528076172	-27.3563041687012	-23.5739479064941	0
